OP,A1,A2,A3,A4,A5 
+,2849,7840,3741,3464,9819
+,773,5975,6875,9895,864
+,3306,6921,3174,9008,1717
+,4404,5362,4922,845,2563
-,2818,0,0,0,0
-,504,0,0,0,0
-,6084,0,0,0,0
+,6808,7275,3240,1795,9261
-,2277,0,0,0,0
+,7439,6533,917,299,3521
+,6684,199,2495,4803,1003
-,4843,0,0,0,0
+,560,7870,3950,1741,5630
+,6348,584,2187,2235,4381
-,5348,0,0,0,0
-,7103,0,0,0,0
+,5960,28,3580,9420,8984
+,4486,9998,9411,8749,7625
+,2827,4422,9483,6184,8195
+,6525,5966,911,2585,9580
+,5346,5670,3526,758,7349
+,2910,3211,2895,8200,6034
-,1238,0,0,0,0
+,398,7525,234,9212,2662
+,4312,9276,4812,7197,605
+,4489,8845,3025,9611,1888
-,2807,0,0,0,0
+,1053,9316,2920,9169,639
-,2813,0,0,0,0
-,3509,0,0,0,0
+,2303,7938,9824,3033,5466
+,5447,217,350,4618,7483
+,8087,3512,4911,6101,3691
-,7320,0,0,0,0
+,804,9260,2403,1957,5040
-,6939,0,0,0,0
-,5181,0,0,0,0
-,5505,0,0,0,0
-,5974,0,0,0,0
-,3571,0,0,0,0
-,1427,0,0,0,0
+,5708,7905,3047,9878,7671
-,6495,0,0,0,0
+,5405,760,7416,4210,8216
-,4974,0,0,0,0
+,7729,2990,3692,6463,2595
-,3837,0,0,0,0
+,9104,6482,7662,9552,6680
-,849,0,0,0,0
-,1553,0,0,0,0
-,831,0,0,0,0
+,4681,6400,2951,6083,4956
+,4508,3524,3348,2821,7634
+,9828,3126,8658,3240,1924
-,3243,0,0,0,0
+,8937,1767,9040,478,9525
+,3494,5731,5821,7729,1480
+,5154,2689,4289,5090,8872
+,3883,8634,7976,2129,954
+,1888,3781,2320,4395,1938
+,113,3165,4227,511,3690
+,2757,5805,6852,5805,1535
+,2915,6018,7535,6312,7157
-,5069,0,0,0,0
+,7919,2590,6676,5226,6497
+,6289,1657,9422,2398,5439
-,1411,0,0,0,0
-,7195,0,0,0,0
+,5553,3079,9937,4941,9772
+,6973,4573,9837,6144,9664
+,4499,6394,8261,1590,5368
+,261,6660,7854,8304,5008
+,5257,4027,1582,9443,5839
-,1702,0,0,0,0
-,2091,0,0,0,0
-,7273,0,0,0,0
+,8710,3060,7894,9389,3867
+,9730,5636,344,4460,5502
-,4850,0,0,0,0
-,2382,0,0,0,0
-,2483,0,0,0,0
-,349,0,0,0,0
+,2201,492,5831,9025,4382
-,1936,0,0,0,0
+,9751,946,6532,4457,4717
+,8601,4669,4158,7033,9849
+,9625,9360,6144,8493,6669
+,8424,4963,8648,2704,9524
+,1107,3042,8833,4487,7225
-,1677,0,0,0,0
+,7783,6252,7189,2271,9837
+,59,4165,9287,7833,6508
+,8270,3631,4488,734,5068
-,7043,0,0,0,0
+,1092,6158,1111,2042,730
-,2052,0,0,0,0
+,9756,550,5577,1920,4692
-,3947,0,0,0,0
-,2398,0,0,0,0
+,1195,2870,3022,2955,6859
-,4359,0,0,0,0
+,8782,133,2396,8873,2105
-,3908,0,0,0,0
+,1907,206,760,4954,1081
+,9585,9254,1493,7205,907
-,5621,0,0,0,0
-,1178,0,0,0,0
+,3660,7863,63,8767,723
-,1292,0,0,0,0
-,1334,0,0,0,0
-,6869,0,0,0,0
+,9676,1905,8808,8416,4462
+,4575,6448,76,6913,8890
+,138,4019,3939,4518,5680
+,454,7062,2702,9900,7848
-,7363,0,0,0,0
+,7733,6186,5398,7952,1832
+,7737,944,3722,3805,7051
+,1138,3571,888,8371,9850
-,2285,0,0,0,0
-,1722,0,0,0,0
-,3534,0,0,0,0
-,4329,0,0,0,0
-,3704,0,0,0,0
-,4018,0,0,0,0
-,2070,0,0,0,0
-,6025,0,0,0,0
-,4654,0,0,0,0
-,69,0,0,0,0
+,480,9601,9108,8064,4049
-,3907,0,0,0,0
-,4213,0,0,0,0
-,6566,0,0,0,0
+,2989,4916,2734,960,1335
-,5683,0,0,0,0
-,7586,0,0,0,0
+,5994,6700,7306,1463,662
-,3609,0,0,0,0
-,2421,0,0,0,0
+,2195,2693,3093,4278,279
+,3917,467,5600,1806,4296
+,4899,8620,5582,5560,6346
-,5904,0,0,0,0
-,7003,0,0,0,0
+,353,7362,3788,7213,7195
+,9636,347,3533,2383,8990
+,2146,556,8690,8940,7640
+,1598,93,14,3215,7698
+,4082,2160,6960,8900,6982
-,3921,0,0,0,0
-,2419,0,0,0,0
+,8330,1976,7294,6069,9781
+,7447,4157,599,9215,1164
+,3865,8246,1416,5465,5862
+,4319,8870,9695,696,1661
+,3025,8103,7015,9782,3758
-,763,0,0,0,0
-,1105,0,0,0,0
-,2776,0,0,0,0
-,5386,0,0,0,0
+,6450,5276,3745,499,2625
+,9210,8997,1236,2084,9181
+,3920,1364,2703,1504,2857
+,7534,7738,9655,2526,7966
+,3085,7923,4377,7848,6145
-,2013,0,0,0,0
-,5568,0,0,0,0
-,7346,0,0,0,0
+,3102,7843,5894,1311,8149
+,1265,248,9880,4496,122
+,1726,4435,3243,6749,3730
-,1176,0,0,0,0
+,829,1367,5104,1214,390
+,6599,5953,7969,420,9553
+,7435,7938,7761,5559,9556
+,7137,6201,3691,1542,5782
-,5504,0,0,0,0
+,5500,334,6621,3890,3926
+,938,4273,3038,208,6631
+,9962,6006,7319,3470,4667
+,3191,4234,2791,3728,377
+,883,2737,8165,3788,9411
-,2539,0,0,0,0
-,7910,0,0,0,0
-,1365,0,0,0,0
-,751,0,0,0,0
+,5370,703,9893,7419,4137
-,882,0,0,0,0
+,6576,8947,9183,8150,2301
+,2202,9465,7399,8124,3872
+,6680,9555,8709,5858,5352
-,1464,0,0,0,0
+,1517,8193,5245,1722,5969
+,857,4462,7371,8410,1831
-,4297,0,0,0,0
-,6571,0,0,0,0
-,3160,0,0,0,0
+,4614,5957,5175,4766,7036
-,1172,0,0,0,0
-,6331,0,0,0,0
+,9777,8216,3247,1149,9138
-,6545,0,0,0,0
-,5817,0,0,0,0
-,352,0,0,0,0
-,1592,0,0,0,0
+,2773,8972,9510,3622,5394
+,1640,8152,8203,498,2266
+,8641,9534,7733,2901,4574
+,6517,6267,7513,2388,3458
-,5461,0,0,0,0
-,3056,0,0,0,0
-,7115,0,0,0,0
+,4402,4994,1249,3976,9989
-,2785,0,0,0,0
+,2293,8894,3804,6956,3232
+,2573,4315,8867,9577,8620
-,7614,0,0,0,0
-,6926,0,0,0,0
-,3717,0,0,0,0
+,8042,8444,9884,4642,1774
+,6716,422,7011,2464,1288
+,4685,1825,9693,3484,9492
+,3866,6059,2259,4925,1157
+,5977,9823,6176,2406,4521
+,9374,4041,8400,6634,1696
-,2036,0,0,0,0
+,2670,3140,4269,8895,9448
+,6850,5711,6509,7142,9493
+,2423,252,3709,9297,8480
-,1288,0,0,0,0
+,7117,5275,6784,6394,2569
-,1660,0,0,0,0
+,4300,4334,4287,9030,6473
+,7730,7077,2696,5751,2188
+,9202,2605,7539,8925,2671
+,2946,9943,1599,9000,5218
-,3631,0,0,0,0
-,5647,0,0,0,0
+,204,4580,3348,2937,3927
+,7540,6700,9003,7301,4749
+,5875,6195,9173,1603,1293
-,5875,0,0,0,0
-,791,0,0,0,0
+,7314,1789,8052,6977,849
+,3830,5261,724,3337,1413
+,5216,4400,5697,8065,5320
+,9804,6881,4897,9010,2884
-,5620,0,0,0,0
+,2819,7843,9706,9878,7256
+,40,2491,1254,2764,8955
-,5861,0,0,0,0
-,2536,0,0,0,0
-,6247,0,0,0,0
+,4959,1029,3698,450,3287
-,6606,0,0,0,0
+,2073,4483,7495,2785,2728
-,252,0,0,0,0
+,3829,1247,6555,3352,215
-,5421,0,0,0,0
+,2310,2310,8633,9251,686
-,1824,0,0,0,0
+,1697,3403,8063,7935,9370
-,2036,0,0,0,0
-,6881,0,0,0,0
+,2490,1194,8659,7888,1810
-,5416,0,0,0,0
+,8633,6204,1479,9254,1727
-,5714,0,0,0,0
+,2494,2708,1018,5182,9535
-,7156,0,0,0,0
+,119,5744,8722,8456,645
+,1732,677,7397,3367,9363
-,1492,0,0,0,0
-,6576,0,0,0,0
+,1735,1604,1725,3381,9307
+,1211,9324,7511,6532,8006
-,6116,0,0,0,0
-,2218,0,0,0,0
+,7773,2343,4034,7609,7977
-,5450,0,0,0,0
+,1771,9454,5488,5236,3144
-,7598,0,0,0,0
-,5772,0,0,0,0
-,3739,0,0,0,0
-,5211,0,0,0,0
-,7816,0,0,0,0
+,7134,4329,2959,3056,9518
+,281,5633,7769,7158,1543
-,2662,0,0,0,0
-,394,0,0,0,0
-,6743,0,0,0,0
+,1689,754,9662,160,7186
-,5151,0,0,0,0
+,5614,7168,3515,6955,7271
-,6619,0,0,0,0
+,8464,1949,6670,3174,7739
+,182,9711,6707,6930,6016
-,6251,0,0,0,0
-,735,0,0,0,0
+,8427,8774,9293,2722,3630
+,6285,9610,9323,3812,6570
+,887,1893,8409,5926,5485
+,429,8130,1092,223,9751
+,8564,1058,4902,4924,1146
-,224,0,0,0,0
+,5858,7540,2775,3701,2687
-,2617,0,0,0,0
-,6601,0,0,0,0
+,8208,4736,7192,6780,787
-,2339,0,0,0,0
-,6822,0,0,0,0
+,3401,548,6235,5952,1679
-,5175,0,0,0,0
+,8395,37,8086,4373,9964
-,3053,0,0,0,0
-,7810,0,0,0,0
+,4526,5070,2368,8054,7086
-,3382,0,0,0,0
+,9946,3066,6552,6570,3413
+,3123,2648,8797,3924,4973
-,6575,0,0,0,0
-,1693,0,0,0,0
+,7189,7096,7639,1053,4139
+,8041,9379,656,8324,7419
-,5659,0,0,0,0
+,1121,9682,5724,1131,6210
+,6347,5800,1470,7281,6307
+,3959,8155,9782,9832,5367
-,5083,0,0,0,0
+,1206,2712,373,8498,3517
+,4002,6619,2296,8456,6953
+,1491,4580,4904,810,6473
-,1386,0,0,0,0
-,157,0,0,0,0
+,3357,8098,5869,3399,2187
+,2453,7498,9666,4857,9392
-,5983,0,0,0,0
+,9509,9502,2497,5162,6854
-,659,0,0,0,0
+,6081,3557,823,817,7568
-,7740,0,0,0,0
+,5966,3259,4272,6888,5655
+,8608,8369,4907,433,9919
-,4790,0,0,0,0
-,4840,0,0,0,0
+,7511,9510,1606,6071,469
-,7520,0,0,0,0
+,3717,9987,7665,6395,4796
-,4000,0,0,0,0
-,4586,0,0,0,0
+,7431,5915,6522,7602,581
+,4351,9109,2649,9292,5726
+,4544,7017,2334,5786,399
-,2805,0,0,0,0
+,5516,3670,4975,7438,7586
+,3932,719,5844,3187,6631
+,6562,1866,671,2528,1611
+,4580,6470,636,8003,2246
+,7313,6040,3021,6544,4236
+,8997,3575,4244,6556,4061
-,6856,0,0,0,0
-,2780,0,0,0,0
-,5031,0,0,0,0
+,92,7985,973,8542,3833
+,2888,4825,8418,6641,244
-,4307,0,0,0,0
+,9921,5895,2005,4000,6184
+,4255,7164,8789,8143,1186
-,1945,0,0,0,0
+,8554,5162,3335,1681,3122
+,7795,9272,6902,1800,8601
-,4200,0,0,0,0
+,3960,3010,6835,5163,1304
+,3157,80,959,2633,6145
-,5078,0,0,0,0
-,7712,0,0,0,0
+,445,5642,3806,5075,2455
+,9883,3591,1407,6694,3916
-,2126,0,0,0,0
-,7008,0,0,0,0
-,3677,0,0,0,0
+,6699,995,4197,96,4016
-,6987,0,0,0,0
-,5000,0,0,0,0
+,2767,5522,4902,5719,9677
+,4552,9720,7600,605,558
+,9423,108,2822,2723,5019
+,2762,7925,5416,891,9978
-,847,0,0,0,0
+,4104,5601,1830,1056,7981
-,3513,0,0,0,0
-,2443,0,0,0,0
-,7895,0,0,0,0
+,1816,9571,5475,5547,8631
+,1451,9120,7810,2833,9858
-,6976,0,0,0,0
+,8118,1133,9944,2372,9276
-,1959,0,0,0,0
-,1,0,0,0,0
+,1371,1980,9597,2403,3868
+,3111,204,2221,9199,1815
-,3781,0,0,0,0
+,990,4858,7986,331,3452
+,6936,7496,909,4702,2288
+,4853,1366,5426,1848,7327
-,5413,0,0,0,0
-,3995,0,0,0,0
-,5815,0,0,0,0
+,325,6105,3066,1107,7580
+,7485,4761,3538,3694,5755
+,3230,9526,2913,1993,9365
-,5114,0,0,0,0
+,2947,6307,9926,382,2138
+,1723,6547,103,7128,9204
+,7900,693,1851,9105,9413
+,4315,8551,7702,6942,89
+,4459,1772,7728,1892,9677
+,9415,1440,1150,2825,4768
+,7630,7210,645,6284,4616
-,7849,0,0,0,0
+,5409,7956,9600,7922,9280
-,358,0,0,0,0
-,3362,0,0,0,0
+,5849,8844,9938,9275,6508
-,5221,0,0,0,0
-,2504,0,0,0,0
+,6382,8127,4814,3490,7110
+,5422,3491,4602,5515,2641
-,7287,0,0,0,0
-,3612,0,0,0,0
-,7960,0,0,0,0
+,2514,6805,3244,8498,2271
-,2645,0,0,0,0
+,8443,7994,2974,5840,3742
+,4791,2995,812,1181,9294
-,4291,0,0,0,0
-,1272,0,0,0,0
-,369,0,0,0,0
+,5733,5609,4167,1899,7131
-,585,0,0,0,0
+,4802,8519,9451,4397,2964
+,5414,9554,8655,2008,3430
+,7940,8603,3902,2339,7852
-,997,0,0,0,0
+,5052,2191,4587,2858,8852
-,5535,0,0,0,0
-,1920,0,0,0,0
+,5479,6224,9646,3931,8957
+,8732,7826,5573,499,9673
-,2078,0,0,0,0
+,1938,4808,7936,3178,2903
-,5463,0,0,0,0
-,5496,0,0,0,0
+,7206,4395,4360,7211,175
+,5276,1537,7712,9269,5899
+,1597,9119,9798,3526,5541
+,3338,4622,2336,8263,9982
-,4733,0,0,0,0
+,4456,3501,5294,1003,9552
-,6623,0,0,0,0
-,1929,0,0,0,0
+,8372,3719,4138,674,7181
+,5278,1567,816,9519,413
-,707,0,0,0,0
-,4421,0,0,0,0
+,7856,1749,4838,9119,1072
-,4514,0,0,0,0
-,6230,0,0,0,0
-,4024,0,0,0,0
+,5169,3514,1526,7863,6557
+,5653,7024,8731,6152,6289
-,2776,0,0,0,0
+,9918,5582,4268,1677,2154
-,5976,0,0,0,0
+,1032,3498,9963,749,4146
+,5106,5790,9767,2038,5105
-,110,0,0,0,0
-,7532,0,0,0,0
+,8983,3971,815,3388,511
+,5162,4020,4711,1195,9245
-,5802,0,0,0,0
-,2793,0,0,0,0
+,9561,6354,7533,8121,8666
+,1687,3422,1968,8576,9717
-,7139,0,0,0,0
-,4668,0,0,0,0
-,4754,0,0,0,0
-,6562,0,0,0,0
+,5855,6083,421,2632,1640
-,5225,0,0,0,0
-,176,0,0,0,0
-,6020,0,0,0,0
+,9436,2786,7856,3283,631
-,6002,0,0,0,0
+,8317,6006,4627,5597,8913
-,466,0,0,0,0
+,597,160,123,7736,585
-,3705,0,0,0,0
+,343,9975,7260,9701,2883
+,5035,282,8413,5205,5189
-,1854,0,0,0,0
-,4482,0,0,0,0
+,7475,1993,1747,5592,6544
-,7184,0,0,0,0
-,1857,0,0,0,0
-,730,0,0,0,0
-,95,0,0,0,0
+,4683,1382,4949,3898,2362
+,5273,2491,9816,317,1982
+,7889,8890,8613,4098,5340
-,6003,0,0,0,0
+,4092,9057,4159,6460,2728
-,5022,0,0,0,0
+,8537,9991,3314,2090,8695
+,8091,7948,9734,5508,4458
-,1884,0,0,0,0
+,9027,9140,6463,7144,4947
-,3234,0,0,0,0
+,2668,4401,1452,3372,3014
+,4212,7427,469,5456,4043
+,7545,9312,6274,2883,9823
+,1784,6617,7020,9289,6432
+,4073,9765,2902,4593,9666
+,9920,3404,4006,6623,7133
+,4670,2682,7266,10000,4303
+,2451,3341,264,390,440
+,314,7919,1050,5769,4363
+,8581,6680,2860,8497,2093
-,1695,0,0,0,0
-,7932,0,0,0,0
-,1255,0,0,0,0
+,2005,3136,5315,982,8591
+,7219,3804,4465,2845,133
+,544,6899,7015,2710,8194
+,3335,5207,3511,491,7608
-,3954,0,0,0,0
-,5817,0,0,0,0
-,5695,0,0,0,0
-,2323,0,0,0,0
+,9740,1899,8939,2657,7186
+,4892,262,6478,6538,1590
+,1131,1872,3882,466,5782
+,9270,6258,409,8179,4362
+,2139,2920,6425,3018,6726
+,9078,5985,3819,511,1378
+,1663,1850,9711,7039,5629
-,59,0,0,0,0
+,8448,4819,5897,2555,846
+,8819,5296,8284,2784,9461
+,2645,654,7287,8567,3704
+,5766,1629,6478,7484,4408
+,212,6359,5372,8702,581
-,7914,0,0,0,0
+,4503,6972,4625,8813,8058
+,7843,3955,357,8542,7902
+,7656,2415,8118,2189,5887
-,4127,0,0,0,0
-,1279,0,0,0,0
-,4451,0,0,0,0
+,4724,941,4535,6418,4290
+,4896,1212,9232,9312,984
+,9401,5533,5784,6204,7626
-,5799,0,0,0,0
-,2973,0,0,0,0
+,6549,885,1505,4416,4179
-,3189,0,0,0,0
-,7141,0,0,0,0
-,3221,0,0,0,0
+,532,9906,856,3063,1021
+,4029,7688,9011,25,3003
+,7373,207,7034,8815,2853
-,3914,0,0,0,0
-,3947,0,0,0,0
-,7736,0,0,0,0
-,5639,0,0,0,0
+,1065,1285,3054,3640,8388
-,7364,0,0,0,0
+,1752,467,4164,1166,7859
-,4318,0,0,0,0
-,1189,0,0,0,0
-,540,0,0,0,0
-,45,0,0,0,0
+,6581,442,6349,1298,1691
+,6800,1418,2416,4670,1860
-,3667,0,0,0,0
-,4154,0,0,0,0
+,2091,1996,8641,8847,1494
+,9565,1028,754,6715,8936
+,3844,1523,9944,4561,624
-,2095,0,0,0,0
-,836,0,0,0,0
+,9384,6721,1044,7598,6665
+,3698,3589,6718,3252,7361
+,5471,1028,3711,5654,7100
+,93,4776,2377,6149,6391
-,1785,0,0,0,0
-,2428,0,0,0,0
-,627,0,0,0,0
-,6885,0,0,0,0
+,102,2880,7254,887,2529
+,3497,8728,5154,7890,9762
+,2173,1977,3251,4905,7637
+,2632,3847,9884,4769,4490
-,4217,0,0,0,0
+,3024,2590,292,1102,3945
+,9128,7617,7123,3941,630
-,6304,0,0,0,0
-,6166,0,0,0,0
-,4990,0,0,0,0
+,9593,7347,2690,2872,2254
-,5916,0,0,0,0
+,1250,9465,7010,7287,8576
+,9112,5415,8181,9761,5063
+,4952,4692,9110,6717,6655
-,2074,0,0,0,0
-,3943,0,0,0,0
-,6715,0,0,0,0
+,9926,76,3539,1212,774
+,2557,6989,7346,9692,6515
+,2983,2038,2586,1653,7324
+,9722,5468,5725,2292,6731
+,4110,802,3161,2176,3991
+,5794,4129,1728,6077,6424
-,5794,0,0,0,0
-,792,0,0,0,0
+,1359,6465,3869,3906,6309
-,4532,0,0,0,0
+,8112,5814,3609,4868,7534
-,6137,0,0,0,0
+,9662,3357,6589,6602,1768
+,8374,2264,7614,9805,6260
+,7961,4932,4919,9808,6167
-,2492,0,0,0,0
-,4421,0,0,0,0
-,2589,0,0,0,0
-,6597,0,0,0,0
+,421,8304,8032,2711,6692
-,6294,0,0,0,0
-,3515,0,0,0,0
+,9776,186,4991,2296,8059
-,1016,0,0,0,0
+,5687,766,8639,6456,4492
-,4911,0,0,0,0
-,2979,0,0,0,0
+,7529,6673,6377,30,4925
+,2906,3624,2986,879,1275
+,1591,9809,8397,9196,3109
+,6071,7955,6357,6356,4394
+,3299,7586,406,1809,629
+,9923,3842,6325,7290,4786
-,4684,0,0,0,0
-,6706,0,0,0,0
+,5277,8082,3484,4579,5820
-,6200,0,0,0,0
-,4876,0,0,0,0
+,3297,8315,4173,3336,9946
+,126,7622,3133,5651,1662
-,1441,0,0,0,0
+,4715,5701,8277,7637,7257
+,5197,778,3521,922,3957
-,1990,0,0,0,0
+,5292,5369,1731,4776,6958
+,7574,889,275,9158,4966
+,2188,9741,6508,4573,3841
+,7385,2092,768,562,9055
-,5684,0,0,0,0
+,6046,6050,1274,3647,285
-,2215,0,0,0,0
-,885,0,0,0,0
-,2928,0,0,0,0
-,4108,0,0,0,0
+,9630,4839,6913,6643,7096
-,7118,0,0,0,0
+,2130,3922,3485,3164,4694
-,7427,0,0,0,0
-,261,0,0,0,0
+,58,1315,2239,1570,928
-,5074,0,0,0,0
+,2690,7320,2128,9734,1295
-,2215,0,0,0,0
+,377,8003,3823,4007,4145
+,4032,3200,2885,6927,4068
-,3592,0,0,0,0
-,7348,0,0,0,0
+,6050,9752,3864,4414,3793
-,1089,0,0,0,0
+,4478,9714,6801,6690,1957
-,3165,0,0,0,0
-,6979,0,0,0,0
-,4107,0,0,0,0
+,6238,1671,5253,3869,4029
+,168,4840,9476,1162,474
-,4927,0,0,0,0
-,2988,0,0,0,0
+,4950,6667,2723,452,6437
+,3631,6584,2039,1212,5248
+,4005,6173,864,9380,7675
+,5801,6574,5220,1974,458
+,8268,8995,6934,7022,9038
-,4043,0,0,0,0
+,5956,3251,4916,6087,6898
-,3601,0,0,0,0
+,9327,4204,3498,596,5132
+,9612,5810,3423,8754,1639
+,5331,9274,8128,6066,694
+,1313,3844,825,2839,5343
+,1995,1134,5710,2009,454
-,5201,0,0,0,0
+,7456,2845,5821,113,9843
+,449,9967,1013,4681,89
-,7911,0,0,0,0
-,3580,0,0,0,0
+,266,888,8814,9257,7793
-,6509,0,0,0,0
+,7213,4873,1942,6937,7734
-,6550,0,0,0,0
-,811,0,0,0,0
+,5435,6288,4710,5702,5107
+,2472,8483,2701,4857,555
-,6113,0,0,0,0
-,3565,0,0,0,0
-,4265,0,0,0,0
+,1924,3305,8837,9754,8804
+,4548,569,3822,5478,5076
+,2072,1721,4700,5114,9099
+,6022,2388,5028,9251,5925
-,1367,0,0,0,0
-,4226,0,0,0,0
+,1362,3410,6450,8650,5626
-,4053,0,0,0,0
-,7488,0,0,0,0
-,6841,0,0,0,0
-,2194,0,0,0,0
-,4012,0,0,0,0
+,423,2677,2092,2933,9683
-,6159,0,0,0,0
-,1038,0,0,0,0
+,9116,8184,5034,3118,6439
-,7957,0,0,0,0
+,6914,707,3367,2122,1599
+,3091,6083,4804,9653,9667
+,4385,5487,2677,7257,3926
-,3063,0,0,0,0
+,395,7628,50,3101,8436
-,3366,0,0,0,0
-,1862,0,0,0,0
-,4299,0,0,0,0
-,7876,0,0,0,0
+,2601,2548,7323,8840,7034
+,3580,1481,2947,305,118
-,4834,0,0,0,0
+,1081,3600,9535,3445,949
+,7525,3471,9374,5232,2858
+,2244,1800,7543,7797,9394
+,5918,9293,4932,7506,4846
-,3016,0,0,0,0
+,5192,8719,9587,2009,9191
-,4987,0,0,0,0
+,1381,6022,7688,4823,2355
+,9906,9023,3054,7975,8039
-,7173,0,0,0,0
+,9993,6242,7306,8800,2400
+,6932,5501,9329,4603,2272
-,3922,0,0,0,0
-,4784,0,0,0,0
-,1599,0,0,0,0
-,1093,0,0,0,0
+,5579,1049,2833,8543,8612
-,25,0,0,0,0
-,876,0,0,0,0
+,2901,6984,5900,8676,5412
-,2210,0,0,0,0
+,229,9659,7145,7429,516
-,2590,0,0,0,0
-,631,0,0,0,0
+,2708,441,9557,2921,6470
+,1067,7432,9432,4411,6644
-,2719,0,0,0,0
+,7560,7535,8033,8781,8592
-,6118,0,0,0,0
+,2945,1379,1332,4534,9462
+,8498,4141,5769,7876,8236
+,7838,1938,771,9088,2422
-,159,0,0,0,0
-,1583,0,0,0,0
+,1625,2117,1613,1116,1509
+,7648,3115,2937,5072,7246
+,1695,7091,2893,2228,5984
-,6334,0,0,0,0
+,4233,1095,4856,1255,5251
-,1113,0,0,0,0
+,3092,7544,655,8909,4380
+,8084,7642,4109,8466,3635
-,2681,0,0,0,0
+,4641,5114,3893,6806,2517
+,2521,4029,3070,8845,1374
+,2676,9751,1543,2197,2412
+,3636,8370,8902,6182,6621
+,9947,9781,1389,5924,9018
+,8673,6676,2538,1139,1067
+,8558,6202,2438,1316,5663
+,2386,1187,4284,5361,7290
-,5244,0,0,0,0
+,730,304,1344,9893,9272
+,7823,913,4647,1615,7031
+,469,2463,5451,1359,6469
-,3380,0,0,0,0
+,7769,5983,5129,7882,6967
-,1405,0,0,0,0
+,394,847,8642,4262,685
+,8470,9133,3468,7065,2964
+,7100,4936,8102,19,131
-,1146,0,0,0,0
+,1985,9579,1619,6009,6700
+,5253,483,4493,3171,8771
-,1559,0,0,0,0
+,278,7925,1248,4098,4062
+,9852,5617,6712,40,8443
+,8951,1266,5078,4571,1346
+,4782,7185,4300,9559,5445
-,503,0,0,0,0
-,4559,0,0,0,0
-,1934,0,0,0,0
-,6860,0,0,0,0
-,6307,0,0,0,0
-,6542,0,0,0,0
+,2894,6313,935,5973,3762
-,3444,0,0,0,0
+,8663,9574,4573,9103,2433
+,5286,4530,5000,6226,3380
-,1479,0,0,0,0
+,6215,9047,441,8839,7949
+,7751,4141,1671,5125,1948
+,2140,3956,4540,7541,1846
+,7619,6558,9954,4786,907
-,3680,0,0,0,0
+,944,5866,6709,6983,8613
-,4510,0,0,0,0
+,422,8341,1031,8926,6946
-,3112,0,0,0,0
+,6477,5175,6687,1932,2754
-,5256,0,0,0,0
-,1564,0,0,0,0
-,1663,0,0,0,0
+,5086,2098,8246,5207,3231
+,8593,5178,9547,4833,3836
-,7430,0,0,0,0
-,1717,0,0,0,0
+,1886,9960,2558,3547,1760
-,5835,0,0,0,0
+,2789,4498,9935,8034,1960
+,1292,9427,6320,2288,1111
-,2967,0,0,0,0
-,6160,0,0,0,0
-,5572,0,0,0,0
+,3084,2382,8531,8793,3398
-,1473,0,0,0,0
-,5783,0,0,0,0
-,1870,0,0,0,0
-,2947,0,0,0,0
+,6782,9264,7539,8384,9865
+,3705,7664,8459,2773,9649
+,51,7025,5542,1833,7749
-,5001,0,0,0,0
+,9677,688,8782,9165,5001
+,7248,1743,6026,992,1930
+,3835,3400,313,6696,7403
+,2097,8956,4259,8201,1396
-,96,0,0,0,0
+,5034,5730,9559,2623,1635
-,1221,0,0,0,0
-,3371,0,0,0,0
+,1102,8774,1190,7892,30
+,2686,7943,6930,6102,3876
+,6026,3350,5752,8272,2854
-,4969,0,0,0,0
-,1059,0,0,0,0
+,5297,6303,767,9371,729
-,1720,0,0,0,0
-,1806,0,0,0,0
-,4828,0,0,0,0
+,5778,3256,7893,8797,4786
-,7549,0,0,0,0
-,7397,0,0,0,0
+,210,7863,536,8970,5818
+,1390,3154,2327,1851,1251
+,3594,2320,3842,7150,7599
-,5794,0,0,0,0
+,133,2855,4920,9964,3943
+,1782,9236,1465,3215,9525
+,8132,929,7015,7129,7995
-,7603,0,0,0,0
-,7476,0,0,0,0
-,4575,0,0,0,0
+,8129,8303,7405,3415,6866
-,2576,0,0,0,0
-,5522,0,0,0,0
-,16,0,0,0,0
+,7446,115,2844,1842,1675
-,2021,0,0,0,0
-,5701,0,0,0,0
-,6154,0,0,0,0
+,351,5586,4712,8838,3647
+,9814,902,4440,9228,4587
-,457,0,0,0,0
-,2010,0,0,0,0
+,1341,2308,3190,3501,6911
+,1835,9361,955,4434,8643
-,7823,0,0,0,0
-,6177,0,0,0,0
+,9598,6373,5469,8866,1219
+,8035,3448,1645,7055,4149
-,6899,0,0,0,0
+,3943,7796,2015,1807,1221
+,9651,3162,6415,5901,9927
-,3548,0,0,0,0
+,7421,7338,8781,3405,1276
+,4201,8178,7682,318,1279
-,2984,0,0,0,0
+,9321,6831,7776,5131,1625
+,8837,4792,8811,5561,8229
+,3803,1681,6668,9179,4479
-,1798,0,0,0,0
-,5928,0,0,0,0
+,4122,4698,6692,670,4646
-,2830,0,0,0,0
-,1856,0,0,0,0
+,6364,9063,1374,3579,5869
+,3882,9752,6488,7221,1893
+,1141,2276,6738,6562,8551
-,3767,0,0,0,0
+,2439,5544,7854,9541,2530
+,6409,1872,9593,6966,2055
-,5400,0,0,0,0
-,5138,0,0,0,0
+,9432,1413,6806,9306,8352
-,7470,0,0,0,0
-,1404,0,0,0,0
+,5451,6540,5846,7381,7976
+,3868,6739,2474,205,7543
+,8571,2066,3647,412,2693
-,662,0,0,0,0
