OP,A1,A2,A3,A4,A5
+,4406,724,363,1402,2012
+,2856,3520,2389,4404,4143
-,662,0,0,0,0
+,3524,3757,1540,3740,3776
+,4948,4901,1996,3890,34
+,1972,1104,4254,2084,4320
+,4074,1971,4970,698,2952
+,3099,3953,2170,1878,626
+,4450,2889,4529,476,3586
-,137,0,0,0,0
+,3486,1266,1884,696,4621
+,3958,2832,4355,4736,725
-,898,0,0,0,0
+,282,1159,1637,2650,1230
+,4553,2766,3819,1392,4279
+,3480,4912,3178,2405,2803
+,4743,2664,3357,2418,4140
+,4782,4269,1805,816,2973
+,318,4318,3450,519,4422
+,2268,4952,3001,2576,1729
+,2077,4968,2452,546,2470
+,3672,882,130,65,183
+,1892,3431,3131,1725,3479
+,1131,4189,4660,2039,727
+,2189,56,1923,917,1255
-,972,0,0,0,0
+,428,4518,1719,1023,2808
+,353,410,4099,634,2539
-,807,0,0,0,0
-,809,0,0,0,0
+,1222,2841,640,3746,2
+,4555,4957,2677,3973,328
+,4486,3115,4155,4193,4313
+,1090,4104,2623,420,2986
+,3249,1444,3292,85,1469
+,3846,4074,784,742,4276
+,4609,3092,592,4436,910
+,1875,3799,3194,4023,3890
+,3403,3829,1205,2612,1161
+,584,1470,1631,4284,4187
+,3055,3220,856,3252,1368
+,3802,2232,1439,552,1153
+,4658,3276,928,3079,3446
+,3316,348,4477,1985,975
+,1426,3243,3817,4935,255
+,342,3265,1651,635,797
+,4980,3878,721,4039,2464
+,341,4938,1648,896,1675
+,52,1386,4037,885,1466
+,2120,1354,3322,75,308
+,313,892,3611,2604,3693
+,470,926,1216,4118,4177
+,1004,4076,4819,4513,4169
+,2714,257,4686,1055,494
+,3565,170,4180,3106,929
+,2290,4190,903,90,4189
+,2520,2492,3612,1298,4400
+,2968,3486,954,3543,606
-,208,0,0,0,0
+,593,418,275,2479,4712
+,4799,4012,766,88,483
+,2441,4430,2628,1420,2836
+,970,1560,3565,4618,3779
+,561,722,2564,4981,4178
+,4645,1808,1496,587,3741
+,3949,1196,665,3911,2970
-,277,0,0,0,0
+,523,3051,366,4960,2784
+,2017,3366,426,1623,410
+,1241,3131,4775,4126,2130
+,1507,2572,4388,1166,3426
+,1440,3424,2441,2216,4339
+,89,3864,1722,1053,4956
+,1902,2747,3410,76,347
+,3704,625,1652,317,1218
+,1811,2656,2141,3504,3399
+,1695,714,4472,1773,905
-,877,0,0,0,0
+,834,2734,2665,2527,4751
+,933,2701,1925,2781,753
+,4944,4239,2630,855,2395
+,141,936,3362,3294,2069
+,2225,1612,287,442,2098
+,4397,470,3941,2344,4048
+,2957,3718,1327,2618,803
+,2466,2756,262,1950,1196
-,328,0,0,0,0
+,3619,2709,890,3777,447
+,2913,2350,1828,996,3188
-,381,0,0,0,0
+,2103,1203,1743,3114,3199
+,1299,1041,3155,1783,396
+,65,542,217,2750,4225
+,3340,837,2484,3159,2942
-,452,0,0,0,0
+,2783,3430,4122,3554,4342
+,188,1047,4905,1236,1319
+,3386,817,3059,981,4127
+,1374,1967,1610,1158,4905
+,1788,1922,409,2464,4401
+,3385,157,4357,3427,4662
+,2498,4702,4091,3998,2297
+,3966,3824,2540,907,1013
+,767,1211,1828,213,1581
+,4830,2117,4509,851,2985
-,754,0,0,0,0
-,61,0,0,0,0
+,2556,4492,3396,1374,3376
+,289,431,2584,4715,1004
+,722,1974,4108,3759,264
+,2360,4030,525,3505,1461
+,1025,3493,2362,1092,93
+,4773,4762,1040,4891,4830
-,755,0,0,0,0
+,1173,4037,693,3557,2920
+,1063,2315,4168,3862,818
+,2279,4187,2324,4918,4782
+,327,4766,863,3854,1246
+,4653,3449,1593,3980,4291
+,370,152,3769,2402,3868
+,2107,1645,2801,458,1924
-,232,0,0,0,0
-,483,0,0,0,0
+,4322,3542,2894,2647,4657
+,844,2846,3316,1033,4192
+,2680,18,3629,2211,4865
+,149,190,1853,1465,856
-,285,0,0,0,0
+,2574,4848,928,1430,1040
+,2127,3260,2044,965,2100
+,1416,4340,2242,870,2545
+,1451,2886,674,4249,4674
-,886,0,0,0,0
+,4307,2316,2320,1666,770
+,2549,3641,313,2205,4845
+,4163,3683,3787,2836,3999
+,208,234,4027,4621,4773
+,4459,4443,3025,2154,1558
+,4596,2436,718,1749,2015
+,3131,198,2577,505,3261
+,1073,4692,4315,2032,4682
+,3490,3042,4011,1120,73
+,1105,4628,2818,3569,558
+,4091,3451,1423,3724,257
+,2374,260,1882,4013,1776
-,304,0,0,0,0
+,229,2437,3739,3948,1626
+,388,2472,2498,2490,4417
+,3413,2504,3573,2303,2180
+,2535,398,1612,4371,937
+,1956,4601,3083,4613,1468
-,16,0,0,0,0
+,4365,2740,3977,3291,3223
+,836,3499,3995,4819,149
-,335,0,0,0,0
+,4688,1137,925,4948,4114
+,4825,2308,316,4261,4597
+,2553,2493,1945,3910,4296
+,3347,2589,2058,194,1583
+,2119,4639,3574,2663,3533
+,1783,4322,4732,2647,1847
+,291,3163,2108,3187,275
+,710,2672,1539,1101,47
-,360,0,0,0,0
+,1305,111,2686,7,2856
+,1007,1590,3548,1560,2034
+,2450,3245,2505,3636,2928
+,4754,3091,2539,1588,1405
+,2289,1453,4658,2609,157
+,4246,98,2434,2026,1582
+,770,1980,203,4155,3559
+,2564,2685,4989,4370,939
+,3751,4456,2714,815,1294
+,3028,1361,3363,15,3714
+,2422,529,2115,4592,3974
+,1014,185,3609,4486,2041
+,2950,4026,1461,128,269
+,734,3114,3480,1597,2940
+,4289,1861,4734,4048,1319
+,2444,3462,1489,4244,1357
+,3636,363,2770,1765,213
+,635,4218,3133,2247,2411
+,2250,2719,640,2234,660
+,1151,442,1608,1375,2153
-,985,0,0,0,0
+,1363,4379,464,2104,2722
+,1765,3919,3704,2764,2965
+,2989,53,1022,4742,2137
+,3137,372,3900,3644,236
+,4647,4420,3194,4123,352
+,366,767,2581,2490,840
+,4153,3291,567,301,3339
-,910,0,0,0,0
+,4622,1392,1788,4582,4712
-,529,0,0,0,0
+,3171,3989,2669,4807,2251
+,2351,1524,4186,1369,4315
+,1759,3711,1635,1496,4394
+,4083,149,3682,2884,3124
+,3508,4103,2488,2015,4290
+,993,3115,12,1732,1811
+,3157,2776,1343,3297,1569
+,531,3871,3960,2883,308
+,946,2469,2204,2969,4358
+,2523,1193,986,4198,1495
+,967,1611,2901,161,2598
+,277,4931,1263,2538,2467
-,393,0,0,0,0
-,611,0,0,0,0
+,3728,1700,330,1254,4701
+,3224,18,3160,2598,4857
+,3082,4163,3445,2578,2106
-,749,0,0,0,0
+,778,1110,67,1700,3950
+,825,1851,349,176,1840
-,854,0,0,0,0
+,4352,3548,4539,3696,969
+,1114,1649,3879,3417,2619
+,3292,783,3679,3721,4758
+,1697,3567,515,1087,2795
+,4710,4911,2720,239,4401
+,61,1388,3151,938,3251
+,3981,159,3580,3479,4417
-,18,0,0,0,0
+,519,662,1763,4135,2092
-,438,0,0,0,0
+,246,4171,939,4800,110
+,915,3375,2679,241,4022
+,213,803,4324,3928,2970
+,1894,1317,305,663,2000
+,2506,3212,4454,4327,2398
-,690,0,0,0,0
+,2430,333,4636,950,282
+,1362,3138,702,2958,285
+,3455,4802,2245,2155,1304
+,2164,3790,4908,4709,1112
-,205,0,0,0,0
+,3170,2756,1435,2030,2344
+,2470,59,300,4652,1287
+,3363,4980,553,953,1440
+,1929,1164,2903,2731,2936
+,2345,1984,4229,1518,2549
+,210,3685,2152,709,1499
+,990,4966,4062,1867,214
+,2067,845,1634,4059,4960
+,1402,4089,4166,3042,4921
+,1844,3200,1967,2874,2561
+,4976,124,54,307,1509
+,4237,284,119,4984,3865
+,2389,4072,421,1431,2215
+,226,4687,3306,370,3819
-,76,0,0,0,0
+,3052,540,188,1094,3684
+,756,2897,1910,3398,421
+,2827,3785,2289,2205,1463
-,811,0,0,0,0
+,3539,3160,3918,4468,308
+,1037,2833,3481,3138,1685
+,4967,1581,2248,1811,1100
+,4629,36,438,2027,3380
+,57,2160,597,64,878
+,3840,1486,2737,584,4599
+,4433,1069,4170,250,4135
+,4750,3003,1711,2249,771
+,101,2476,1521,626,4
-,291,0,0,0,0
+,603,779,2799,1313,2551
+,312,2311,4986,852,1187
+,4016,3964,1960,2459,3739
+,2010,4000,3053,3125,4681
+,4180,3474,530,2886,849
+,358,4963,1488,2723,1699
+,2548,4007,1471,4885,1812
+,1154,1541,1758,1888,3983
+,1055,1413,3846,4588,2318
-,381,0,0,0,0
+,3158,569,1850,3276,4980
+,1210,2734,4642,3019,4407
+,3359,3995,2949,3783,3893
+,3535,1771,1573,1541,4699
+,3814,1434,2849,4523,2356
+,3738,4067,692,1574,4461
+,4071,4972,4901,3998,1816
+,1487,2155,2893,1151,1934
+,163,43,1146,1348,3786
+,4697,3125,642,4930,1209
+,1647,900,606,2811,2182
+,1328,213,3497,417,4848
+,3587,2732,3240,681,3620
+,2999,704,2669,315,4533
-,218,0,0,0,0
+,1045,993,377,2569,3257
+,3175,3475,2842,1611,1145
+,4877,1269,2579,2491,988
+,3312,1461,3890,20,3048
+,3387,3596,3977,3718,4251
-,931,0,0,0,0
+,3454,74,823,3968,1202
+,1484,1026,2297,3717,723
+,3972,1176,2995,174,3481
-,611,0,0,0,0
-,292,0,0,0,0
+,3929,1679,1252,3253,351
+,631,3065,3283,3767,3712
+,3528,1766,1456,1203,2754
+,1921,2758,3572,3992,3397
+,3434,517,2387,1233,768
+,1977,373,241,955,1719
+,928,517,4332,431,4693
-,654,0,0,0,0
-,40,0,0,0,0
+,254,4103,4855,446,471
+,1585,3877,4316,1058,4889
+,4984,4,4442,3831,737
+,164,4185,4687,1696,4541
+,641,2740,1636,4956,2674
+,571,4268,4550,4676,1621
+,3311,4680,1392,4775,385
-,528,0,0,0,0
+,4686,3903,2361,1547,3227
+,2705,4650,1959,2818,978
+,3584,153,2396,2602,4296
+,4281,2094,4153,1369,4718
+,2482,2733,996,148,2976
+,3536,1784,4117,4930,4631
+,2179,4217,4844,1089,208
+,3407,1852,764,4056,4028
+,4462,1434,4205,3511,2764
+,2986,339,433,3325,295
+,3062,2007,3957,2836,4020
+,2329,2818,1229,3970,537
-,961,0,0,0,0
+,2453,4784,4110,3586,982
+,3458,2232,3031,1367,4809
+,257,510,2193,4121,125
+,1609,28,2417,2015,2465
+,864,2162,1369,4462,4681
+,1445,1974,2521,4158,2800
+,259,1850,4194,1541,496
-,939,0,0,0,0
+,60,1216,1148,4149,656
-,287,0,0,0,0
+,2449,3970,3782,2910,2100
+,2081,804,2375,958,3080
+,4012,3554,4903,1025,3558
+,866,3818,2607,3209,3788
+,1448,1443,1146,3277,4828
+,4576,3653,3240,753,944
+,3184,2840,1205,1063,1573
+,2991,1257,1013,2299,3928
+,878,4603,893,2289,4510
-,10,0,0,0,0
+,2726,3006,1095,409,1927
+,1161,3062,3113,2571,252
+,3290,3901,625,774,1024
+,122,1984,1104,3086,3970
+,1593,4412,3728,3197,4999
+,2468,3767,3218,1311,1334
+,1572,1722,2267,4516,1122
+,3241,3195,2746,2544,3427
+,2340,3885,2852,2421,1060
+,2565,823,3160,3700,1398
-,714,0,0,0,0
-,696,0,0,0,0
+,4474,3006,4452,48,432
+,3638,3375,3843,821,3384
+,2577,2749,2070,4673,2823
+,4394,25,3413,3082,2951
+,4330,1210,2833,4210,4231
+,3709,1769,728,1053,4788
+,3132,82,1486,1966,3515
+,2787,733,836,4335,699
+,1659,3653,2884,1149,521
+,2434,3214,4032,1134,4347
-,815,0,0,0,0
-,678,0,0,0,0
+,4341,4277,2208,2064,3313
+,2692,672,1831,418,4847
+,4266,2119,4268,3297,2854
+,4983,2897,892,3748,3557
-,579,0,0,0,0
+,601,2035,4229,1327,414
+,779,4347,2320,3764,1008
-,24,0,0,0,0
+,4340,1116,4367,4905,3653
-,766,0,0,0,0
+,3806,829,792,3709,1983
-,846,0,0,0,0
+,419,4802,2300,1812,608
+,2237,4236,4435,3855,3049
+,3749,3289,892,831,1038
+,4959,1178,2659,2418,3383
-,414,0,0,0,0
+,1263,1677,3691,1095,2255
-,689,0,0,0,0
+,2852,3397,1859,3061,531
+,940,2324,4616,4735,16
+,4561,3028,2565,3221,2768
+,1566,1613,1112,616,4363
+,3989,1371,963,3162,4798
+,4044,3904,214,953,4009
+,2186,2381,308,2501,4247
+,145,2397,4802,3083,3844
+,3015,4541,4609,2278,1227
+,2603,2850,4259,4315,4705
+,2347,2289,2763,4956,1494
+,1996,2198,778,2580,2744
-,795,0,0,0,0
-,810,0,0,0,0
+,2824,3707,1966,1127,2405
+,3501,1547,766,587,352
+,4542,2161,1614,571,2074
+,4957,4296,4613,2895,3681
+,4870,3246,31,3761,367
+,809,1956,187,2960,1327
+,899,4281,4278,1295,498
+,3963,3344,3340,3851,4162
+,1054,4140,1323,542,3432
+,1049,4838,2939,1535,2956
+,1342,2657,4549,1173,1612
+,1604,251,1388,4558,4237
+,3710,819,1552,2403,2709
+,385,4409,3895,4422,2869
+,1367,4895,4452,4081,682
-,97,0,0,0,0
+,597,4253,2494,4401,3458
+,3437,4744,2655,1512,1381
-,109,0,0,0,0
-,953,0,0,0,0
+,3000,2118,4834,878,760
+,3054,1791,2402,4087,4624
+,4905,458,1235,1218,2971
+,2572,2241,4774,77,3284
+,652,363,2635,4835,2970
-,492,0,0,0,0
+,496,1604,1208,4574,2979
-,468,0,0,0,0
+,1683,481,2608,4297,22
+,4189,4387,3152,3528,2229
+,1296,3714,2409,1137,1850
+,4393,1270,4151,2953,3821
+,503,1052,707,276,4426
+,3202,2902,2204,4821,46
+,429,641,2202,2670,4768
+,2274,862,514,693,207
+,3615,1504,4006,3758,3917
-,867,0,0,0,0
+,4207,963,3591,4007,1512
+,369,1005,1833,2670,4031
+,3950,2920,572,1797,4993
+,1195,1435,2892,2804,1746
+,2269,4752,4165,893,1058
-,993,0,0,0,0
+,4942,4883,3337,37,3771
-,28,0,0,0,0
+,2184,2309,3643,270,2097
+,1381,2036,3916,1238,2669
+,4384,226,4713,636,2748
+,681,408,3438,3332,3267
+,3313,3819,1753,4099,3400
-,291,0,0,0,0
-,41,0,0,0,0
-,225,0,0,0,0
+,3879,3784,4214,4154,1091
+,961,1781,346,4500,1963
-,432,0,0,0,0
+,3272,2981,1511,2831,2166
+,2417,3656,2047,3341,3636
-,560,0,0,0,0
+,1348,2625,33,4583,1254
+,3453,4630,4322,311,3047
+,2315,411,5000,1990,2821
+,1382,3102,4409,4939,3578
+,4719,2617,1127,4356,1028
+,2134,749,1310,4233,4650
-,596,0,0,0,0
-,380,0,0,0,0
+,3161,839,3355,2536,3816
+,3718,4255,953,1250,1744
+,4838,4941,1668,4806,3900
+,4313,613,3584,326,712
+,602,388,3797,3818,3453
+,2207,4110,45,3040,2019
+,1129,393,3743,1612,2612
+,2582,1291,279,233,4877
+,1619,4489,377,2169,2656
+,2381,2788,3138,2250,4578
+,1931,1124,3539,1178,1352
+,997,1746,4654,3812,3154
+,2052,2224,4481,837,4271
+,355,360,1273,3558,1728
+,2443,3592,1323,1070,115
+,881,500,3168,4428,2893
+,2905,2870,3379,3080,2366
+,1819,1543,4909,1877,1305
+,408,4123,2133,3090,4261
+,570,1671,936,762,4758
+,1217,4737,4469,202,893
+,2841,4095,336,4983,41
+,2737,625,1763,4734,4885
-,992,0,0,0,0
-,242,0,0,0,0
+,4319,115,4640,3688,306
-,269,0,0,0,0
+,1435,3947,750,3071,4898
+,2909,4564,4582,2884,4849
+,2354,1698,407,4495,4602
+,3648,3474,2988,3372,323
-,179,0,0,0,0
-,978,0,0,0,0
+,2640,3326,4133,4104,1290
+,4284,1670,1185,826,4144
+,2401,4230,2980,4458,1305
+,2883,4541,1720,685,1749
+,3676,4890,4578,679,2190
+,994,2282,4892,3597,3617
+,2671,1791,3949,4433,885
+,2720,2681,4769,4821,2021
+,4377,3075,1858,196,2751
+,438,1625,2771,3947,4413
+,1608,1863,1299,1025,1299
+,1610,1756,3924,225,1755
+,1257,4430,4813,2183,1281
+,853,771,4205,4373,1840
+,2265,3848,2227,3870,2115
+,4009,330,1969,1631,1679
+,3649,1486,932,4666,1413
+,2588,3068,165,2723,3138
+,1627,2138,966,2626,902
+,2457,4574,990,4189,1759
+,578,738,1591,2056,4357
-,659,0,0,0,0
-,902,0,0,0,0
+,110,3119,327,4089,2484
+,2331,92,2835,2963,1928
+,1755,1981,3116,4587,1483
