OP,A1,A2,A3,A4,A5 
+,7330,3094,1589,9863,3066
+,6111,1737,3663,6492,3448
+,8520,4553,5543,5035,4087
+,3342,4363,2293,3093,1717
+,1019,8656,3501,5569,6348
-,981,0,0,0,0
+,8136,4842,8150,8204,8325
+,3986,2079,5284,4045,5298
+,4055,6442,4366,9420,6585
+,9607,5,7029,3647,9324
+,5002,8584,1767,1309,146
-,926,0,0,0,0
+,656,3985,2976,1517,4911
+,886,7192,495,5704,598
+,8679,144,6689,253,4363
+,3804,9358,5215,5407,6037
+,9671,7514,3855,1690,1837
-,507,0,0,0,0
+,4123,5170,7377,984,9882
+,860,8667,8924,5637,1853
+,8059,991,4853,3297,9593
+,9032,8524,6580,3424,59
+,3289,5529,7993,7345,8700
+,2340,3201,4311,7095,1903
+,144,9634,2889,1585,404
+,7913,2709,5853,1493,6619
+,8491,9177,8011,6727,3983
+,8483,7243,8906,6043,5545
+,8307,4544,349,6022,274
+,858,1485,6737,4159,8159
+,5045,1480,1628,7946,7902
+,3136,9895,4632,561,1574
+,7143,2054,5340,9613,1636
+,6197,5928,3894,1471,1145
+,1279,2011,3906,8473,1688
+,4312,3917,3908,4915,3208
-,826,0,0,0,0
+,6422,3259,1290,8553,2444
+,8855,6102,3513,6592,8343
+,7759,7491,9385,5453,1027
+,9248,6981,4077,3923,7666
+,3989,2520,9344,5320,2432
+,2706,6095,4665,9712,5376
+,994,2765,1318,3319,7543
+,9278,9312,4423,7455,4926
+,5329,3882,9471,6346,4219
+,836,9086,188,9327,3162
+,180,8814,8943,1228,1204
+,8357,9794,6578,8346,2121
+,372,9304,5321,6696,6674
+,1454,1424,3461,9713,700
+,1391,1099,12,5692,6830
+,6095,7625,6692,4514,101
+,1878,6750,5930,3476,6992
+,4733,3492,5056,4255,40
+,3353,4226,4492,4065,6819
+,4676,1195,2920,6148,7968
+,7343,1994,3112,6405,9241
-,769,0,0,0,0
+,4717,5754,7710,9952,5731
+,3581,4012,5678,9538,9639
+,238,3182,1372,1899,6239
+,5297,9832,8743,6290,4502
+,5318,8060,4225,1679,8360
+,4978,1083,2378,7484,2049
+,6346,5005,13,5624,9781
+,8662,2569,9057,1240,6780
+,6950,2425,3186,6307,816
+,8502,5462,3061,7732,6088
+,8650,2397,7923,4444,5037
+,4624,5184,8916,3614,8360
+,4436,5756,8375,6885,5338
+,8235,5159,9173,264,6319
+,8963,6774,9966,8029,4871
+,8786,845,1783,2566,4629
+,4589,4184,2861,8898,1571
+,4752,8869,2026,3528,9558
+,1348,9291,5908,4991,427
+,9541,6239,7840,4313,9466
+,7404,1073,8393,4317,8031
+,1156,3659,6217,3389,5334
+,1957,7175,9472,3430,7075
+,204,7230,4300,60,7498
+,8421,5867,369,3629,5424
-,274,0,0,0,0
+,1864,9258,2537,7168,1833
+,6549,1749,7180,7542,8379
+,9056,4308,3713,9924,8496
-,759,0,0,0,0
+,7266,8913,5944,8515,4147
+,2330,1461,9429,1582,2420
+,7179,2823,1824,1885,8878
+,8767,7332,9073,5544,5413
+,37,8653,9981,6701,2564
+,5837,8369,5037,3321,2145
-,399,0,0,0,0
+,4288,3986,2576,3367,6571
+,3936,2894,6846,284,7791
+,1020,1884,6536,3962,5975
-,812,0,0,0,0
+,3397,5491,4421,3620,5383
+,866,6060,669,9886,8413
+,9546,5012,1387,4656,6428
+,2321,6919,7847,8914,3348
+,4484,2790,6307,6137,767
+,4171,3577,4381,3209,7144
+,2643,5960,9624,1255,4306
+,131,7077,3894,3297,9153
+,5154,8732,7347,6094,9105
+,8710,2348,8380,9777,6119
+,4763,9469,8731,6684,399
+,784,6775,966,7211,8167
+,8125,1013,265,9962,6322
+,424,7330,948,3265,3517
+,5453,2153,3954,8667,8389
+,5847,7951,383,5525,4674
+,6221,2803,522,1070,4913
-,390,0,0,0,0
+,4196,5550,6540,3805,2796
+,3928,4524,761,8796,9423
+,9036,872,9410,5122,9850
+,6601,4766,8237,2027,7554
+,6020,1243,8286,84,7010
+,7129,5547,7814,5195,3451
-,681,0,0,0,0
+,9218,5085,5739,3710,8204
+,6109,8883,2167,7280,9700
+,8037,5762,2996,7563,1609
+,9028,8297,401,1448,3219
+,6885,5677,2257,7781,6433
+,9484,430,6033,2131,9418
+,1274,8637,5534,1971,1736
+,469,837,9245,4948,4114
+,842,8136,294,3790,9398
+,7916,8418,1591,7876,2116
+,6277,4336,222,6354,2361
+,9211,8937,9515,3189,69
+,5294,973,1683,3723,7821
+,1759,9838,512,2742,3536
+,3861,8100,5905,2082,5154
-,886,0,0,0,0
+,3902,7396,2031,4464,9062
+,4731,3673,2412,1476,7807
+,6584,8750,6690,6768,2225
+,7624,6330,5631,6218,2414
+,5558,8020,7026,3160,3868
+,1185,2886,9889,8119,2530
+,1687,6504,7033,5030,9211
+,2201,917,6058,279,4583
+,4857,1342,4349,31,9723
+,6846,9325,2326,7880,9289
+,6485,2455,9618,2991,6865
+,4277,6083,9668,9938,1092
+,4923,6659,3048,4233,4218
+,5199,2036,6538,6946,4312
-,122,0,0,0,0
+,4274,3845,2035,4970,4436
+,1439,8421,4490,7952,2032
+,5583,3469,1392,377,1151
-,650,0,0,0,0
-,476,0,0,0,0
+,9316,571,9095,1457,1465
-,786,0,0,0,0
+,9446,1116,7444,43,1646
+,8895,7357,8178,7435,462
+,4019,6501,7906,7735,4401
+,6,6802,896,5288,3260
+,4622,1040,1734,8784,1646
+,4858,6129,7568,7598,2883
+,8826,173,8111,7106,2821
+,9879,4264,1299,6337,210
+,7752,7051,1508,9023,7595
+,8668,9310,5695,7280,623
+,7787,3967,2961,638,9847
+,9869,211,1794,339,1091
-,994,0,0,0,0
+,7307,9652,2246,3018,242
+,6726,5252,7413,2230,5312
+,2130,8129,4910,1761,6386
-,781,0,0,0,0
+,212,3823,2484,3003,4014
+,9931,9769,986,5699,7082
+,9062,7829,6267,8186,9686
+,1792,1133,9664,5481,6419
+,8360,5160,7367,8177,2696
+,2472,4921,877,3714,2514
+,3345,2989,5613,5747,3955
+,1724,6268,4489,8044,9635
+,1324,1179,5083,7935,6380
+,6765,5431,9092,5592,3498
+,6835,9992,2649,3802,8654
+,5756,484,5908,9674,7519
+,6906,8374,7773,8556,4893
+,1497,7334,396,6627,3784
+,4593,626,6887,9234,8365
+,6665,550,9874,7480,5171
+,9030,5552,2118,7659,4688
+,4257,5051,7775,1575,6512
+,5424,4816,7708,2759,8667
+,1667,254,1437,9724,2045
+,4115,3903,7860,5715,5550
-,938,0,0,0,0
+,9022,6375,2185,6835,9427
+,3907,8787,2743,4085,8160
+,899,4718,4740,553,9946
+,8492,3647,7903,6827,2125
+,6066,4046,1231,4027,5839
+,8031,5134,1108,2860,6357
+,9663,8563,4506,8620,8785
+,4909,6104,2433,8855,2449
+,1567,390,4202,6036,4254
-,650,0,0,0,0
+,6089,7578,7664,9289,4827
+,103,5692,6620,6367,5061
+,5700,8833,8446,6514,1249
+,7384,2377,7835,6709,7786
+,8704,1819,4866,1923,418
-,832,0,0,0,0
+,78,8744,1800,7759,3408
+,8340,5382,8410,5695,9569
+,7430,883,6270,4401,3809
+,7337,6850,4534,6572,8434
+,5617,6966,98,6303,3495
+,4788,3129,1921,7631,4744
+,6117,5667,415,2931,8155
+,9205,8603,9342,7103,1640
+,3839,1628,6584,9470,3623
+,5200,3565,1341,1038,5676
+,2159,6970,3921,6536,7743
+,7176,7110,4120,538,7790
+,1345,2903,6343,6529,3983
+,4026,3508,9105,2747,8315
+,8283,6142,9839,6736,7125
+,3518,8430,5220,5093,7289
+,1032,4474,549,7503,7326
-,988,0,0,0,0
+,1881,2184,593,296,1819
+,9911,1835,9921,3793,3733
+,51,6845,4186,3697,8458
+,2908,5815,3586,3281,9615
+,2078,8455,8390,409,4546
+,5147,514,6716,9308,2261
+,1630,7362,9057,2534,8364
+,8082,3292,9904,3867,1659
+,4075,8589,7355,6346,9220
+,2543,7310,4448,2749,9313
+,7945,8677,6979,6031,5580
+,2619,1832,9346,4520,1662
+,6686,3034,5909,8720,8114
+,8400,4768,4608,3377,2552
+,1523,6132,8523,8985,5461
+,6401,661,7610,4344,6743
+,2868,7256,8772,1748,4667
+,2153,5037,4658,5512,6055
+,7866,843,1241,2062,8225
+,1659,5212,6797,3966,5297
+,6061,1137,9193,2604,1643
+,7720,7260,2298,8477,2565
+,252,3557,3267,1783,3421
+,80,5165,7649,4948,7488
+,4868,31,5271,7685,6327
+,3840,8617,187,7209,4139
-,684,0,0,0,0
+,4446,8508,1567,3961,6100
-,426,0,0,0,0
+,1182,7064,541,7290,6791
+,3220,8153,19,4957,1769
+,5841,8260,2164,9124,6834
+,4307,7273,2227,9006,4840
+,5089,9374,8903,3878,5659
+,4167,2616,5546,7025,5473
+,4237,1961,720,6806,9160
+,3347,5615,4345,1896,9345
+,8277,9988,1554,9239,3175
+,563,9121,7664,7459,9551
+,4352,2458,7118,2824,9125
-,610,0,0,0,0
+,4060,8160,4118,4099,1344
-,155,0,0,0,0
-,123,0,0,0,0
+,1446,5646,6531,5313,2369
+,9194,5400,3545,3853,4210
+,9948,6452,7140,786,3884
+,4134,9956,3593,5313,6269
+,5958,7544,2356,3250,1552
+,9283,5105,9905,7118,5155
+,8110,5380,8068,6651,1493
+,1884,9239,2407,1516,7642
+,9041,9667,4986,7447,6044
+,5090,2241,1934,7116,3855
+,5860,3708,9689,5299,4607
+,1453,3320,749,1652,4131
+,6381,3257,4888,2755,4550
-,265,0,0,0,0
+,5479,9553,1592,7564,6662
+,3655,8490,2345,4985,3099
+,7980,1857,3335,3011,8002
+,3871,2604,7280,2857,9722
+,1718,2355,3542,2291,1494
+,9884,7187,5093,8405,3006
+,8948,8047,2432,3085,3310
+,179,6726,5971,9650,5006
+,3181,1339,3406,4304,5447
+,138,4598,9998,8967,6834
+,9612,3413,7653,6571,448
+,2662,2983,8545,1106,8961
+,1125,7186,4731,2171,9768
+,8358,3697,4692,4909,8324
+,7610,212,1132,6573,1407
+,8857,5101,4195,2156,7547
+,8006,7889,3672,8258,1147
+,5528,3343,6149,6917,2896
-,11,0,0,0,0
+,1311,4434,3005,1419,695
+,7491,25,3917,3725,7382
+,5280,7001,2018,840,9565
+,2902,9290,5887,1230,5304
+,6452,1910,2307,922,6375
+,5910,5618,1085,3518,152
+,1428,9939,3611,1111,7893
+,912,2559,4879,7955,7752
+,313,5800,7170,7701,9303
+,4145,226,5487,7957,2894
+,4943,7932,9393,7752,9307
+,7817,5754,6781,4147,1432
+,7646,157,5467,4097,6796
+,7876,555,4548,2918,3120
+,5905,7931,4056,6235,158
+,9927,6478,840,2536,3587
+,2604,7278,1449,7522,3814
+,3612,1452,6124,5687,7583
+,764,4523,337,9810,9995
-,982,0,0,0,0
+,4085,2439,6121,9944,6152
+,767,7985,850,7678,9455
-,285,0,0,0,0
+,3333,5886,3486,8376,1913
+,8197,6583,1327,8806,7305
+,9139,4392,1970,6071,638
+,7262,7771,1735,1314,9437
-,445,0,0,0,0
+,2483,824,2920,567,2326
+,7297,1472,7584,8302,1636
-,38,0,0,0,0
+,420,5854,2614,3011,8339
+,170,534,1527,7055,1393
+,5276,9973,4185,6088,74
+,2586,3223,7552,1298,3204
+,9488,2652,7472,9162,1996
+,9701,157,227,5581,3488
+,1609,7114,4395,2495,3949
+,9003,2864,4745,3699,7280
+,7484,2757,4652,6466,9231
+,4903,3854,919,6953,8224
-,848,0,0,0,0
+,3758,8381,5482,7662,1334
-,870,0,0,0,0
+,7740,964,8826,8605,9653
+,8189,2391,5713,6531,6223
+,830,4541,6451,8268,6513
+,12,7739,2149,8276,1042
+,7040,9566,8648,5775,999
+,2125,2891,7624,5153,137
+,2625,206,5444,7202,2084
+,22,2345,1011,477,2452
+,4225,9593,7585,9050,8985
-,21,0,0,0,0
+,2575,9483,4078,5482,5427
+,6097,9581,2600,623,3807
+,4936,9212,7119,3552,4401
+,7949,701,7101,2870,8023
+,2672,8526,5,5753,384
+,3389,2756,2517,1311,7955
+,5246,5634,3991,1587,9652
-,202,0,0,0,0
+,2899,3124,1362,2576,1748
+,6604,6847,1877,8991,8437
+,2306,870,4887,3176,6432
+,1983,937,7074,9101,341
+,8153,7324,3298,954,6280
+,5433,677,2436,3190,346
+,8558,8497,1053,5717,7644
+,2667,9793,5819,4422,1236
+,1408,954,5640,6208,4444
+,3006,5692,9513,530,7321
+,5560,7407,4510,8520,1485
-,521,0,0,0,0
+,9839,3326,7816,5013,8123
+,1740,4164,7355,9596,1866
+,6082,7334,8993,6455,1319
+,5892,7060,3329,8717,7297
+,3329,4581,8531,4696,837
+,8316,3087,8321,7523,1404
+,6340,9460,1265,8207,1269
+,3485,9261,8666,6802,3242
+,970,1399,8676,3215,3859
+,3481,196,9574,238,5627
+,539,2372,8037,4899,5336
+,3062,3216,672,3608,5631
+,8423,3591,4793,4755,6045
+,7406,6911,1395,2043,9562
+,9372,5256,3751,8911,1553
+,9863,2311,3458,604,7735
+,845,6490,7987,777,5420
+,8291,3007,1810,1532,9378
+,473,7389,6276,8258,8432
-,842,0,0,0,0
+,1014,4835,8063,2327,3698
+,4559,6350,7301,4673,8681
+,7609,5070,3971,8943,7045
+,611,7541,3206,6642,4556
+,9710,5278,2948,3383,1173
+,3227,8420,4782,1943,5942
+,4513,4563,7324,7829,1254
+,3109,855,8796,5609,9608
-,152,0,0,0,0
+,5939,1293,1295,1713,3859
+,8100,2475,4134,737,5613
+,1491,2869,1059,1895,5680
-,267,0,0,0,0
+,5157,8528,3820,5295,3163
+,6979,8054,5772,7069,5822
+,6215,8641,9059,4661,4172
+,9483,6181,7714,3811,1387
+,7035,6121,492,4694,2346
-,628,0,0,0,0
+,5771,386,1634,932,7666
+,898,43,294,3144,5227
+,2413,7901,4465,8163,49
+,2629,8632,1475,1183,2498
+,6276,1855,8095,5620,5197
+,2362,125,9159,641,7976
-,396,0,0,0,0
+,9232,400,3139,3964,7005
+,720,6692,1842,5786,1350
+,3296,1949,3585,4305,9403
+,4576,3213,9341,1842,4262
+,7850,7155,5298,4730,1550
+,4439,215,6775,3864,7914
+,8497,1979,6354,2904,8545
+,1642,778,2938,8427,1353
+,9916,9778,2263,6329,8669
+,118,5163,7402,2083,8098
+,9198,7933,749,8176,4943
+,2658,1223,8511,1782,6910
+,53,4355,8875,8266,4532
+,3120,7615,1374,9994,5512
+,2972,1494,6575,6957,6981
+,1732,8971,4025,8416,2909
+,3307,8887,462,184,7462
+,561,1849,6799,1438,5995
+,2484,5327,4373,1698,957
+,4541,3720,5778,2878,8013
+,6731,7899,3828,888,6195
+,600,7448,5519,9646,8588
+,6674,6594,2276,9452,6595
+,7225,7039,5604,948,8627
+,2091,4871,4517,7547,5160
+,7635,6934,7434,1686,8149
+,3432,8242,3936,8917,9966
+,9946,4282,3644,901,611
+,3848,8030,9147,5965,5528
+,1867,3422,6212,9994,8227
+,8420,442,1907,234,7671
+,9154,4036,4148,644,3473
+,680,474,783,4542,7047
+,8414,4279,3817,2240,3781
+,7771,735,1136,5592,5890
+,5449,6994,4657,3896,7908
-,341,0,0,0,0
+,6342,7640,8123,8684,1246
-,362,0,0,0,0
+,7679,8612,6556,1953,4135
+,771,1448,5669,1749,1191
+,966,6477,2878,6257,6328
+,6490,2663,24,571,8325
-,58,0,0,0,0
+,5202,5345,3784,1820,9969
+,8560,4501,7533,4877,9410
+,4089,6682,4478,9157,6091
+,8904,7175,1317,4691,8457
+,8376,4930,2973,4698,8437
+,4493,1065,4698,9123,8431
+,1096,4798,7855,4055,8697
+,7500,8373,9452,2009,5644
+,956,3069,45,4390,4503
+,5872,6979,9294,66,1681
-,223,0,0,0,0
+,416,5652,8236,3209,1998
+,2668,3122,2963,3188,3387
+,6002,7353,8960,469,2322
+,2422,2276,2944,137,8275
+,1198,1088,9408,479,5807
+,4874,1190,5108,6273,387
+,4665,3336,7480,9629,7506
-,844,0,0,0,0
+,8140,4251,5272,6778,6296
+,5416,6452,3104,832,9834
+,6212,5426,7149,727,4117
+,82,5568,6057,1923,3181
-,905,0,0,0,0
+,385,8573,8255,1013,1437
+,5600,4751,7767,4728,2999
+,7630,3132,9835,9257,3221
+,3831,3181,652,4841,2928
+,9512,5982,713,8726,2247
+,6901,1165,9465,3976,6745
+,9836,9823,847,4680,4688
+,6884,4613,2638,9500,68
+,7643,3965,720,7064,7789
+,9656,432,1009,5734,1456
+,4215,1739,6708,1300,1082
+,3767,6444,1927,6384,5368
+,5576,1933,9083,4643,794
-,30,0,0,0,0
+,1965,7571,8637,2606,5739
+,476,7755,508,5111,7578
+,4147,509,8113,8670,5729
+,5296,4920,9650,2196,1329
+,652,1437,2949,7251,4882
+,8525,1080,1455,809,1581
+,5337,9921,1392,4524,7915
+,8943,7902,2066,4614,6846
+,3355,3209,9871,4652,179
+,8328,9149,5892,4859,2120
+,1932,7646,5205,6040,7747
+,5190,2394,6874,3122,8530
+,1833,1434,1332,124,8260
-,299,0,0,0,0
+,2555,5558,4490,391,28
+,3428,1184,1341,1923,4172
+,832,1585,2754,5740,2476
+,2780,6125,415,3813,3228
+,9619,3119,4052,6768,5647
+,6720,3329,4678,8714,4203
+,4289,3247,581,9403,241
+,6016,5496,2778,6472,6251
+,6924,9335,3427,5733,142
+,1240,2289,1330,4764,9139
-,241,0,0,0,0
+,5802,4204,1754,4907,8754
+,4161,6801,6814,1138,8575
+,7581,2444,1521,1731,2713
+,4100,4265,8956,104,4483
+,285,842,4194,3473,7871
+,9152,3410,5887,1042,7866
+,2570,1124,8862,1090,3200
+,6981,6468,1727,7613,779
+,8301,6646,6300,3737,5475
+,7820,5597,4432,9492,3872
+,5321,8229,9742,1304,5366
+,9542,6644,6802,363,6815
+,4626,3529,8510,5739,6546
+,982,2570,3167,8017,6835
+,4987,5244,9178,9937,1878
+,2310,8120,7545,5616,4879
+,9230,7906,9730,7264,5342
+,6144,6900,6224,2500,8973
-,656,0,0,0,0
+,4568,264,9600,966,9357
+,1429,1539,907,8661,7268
+,513,8484,5120,9966,9912
+,4338,415,2736,6338,3999
+,246,7544,211,6777,9933
+,905,492,8222,6219,8582
+,7301,690,8316,9560,658
+,9786,4379,1555,7841,7201
+,6408,4360,3886,614,6132
+,5261,1877,194,1206,3024
+,575,9701,4079,4107,3310
+,8416,4104,7703,964,2160
+,8532,1090,9305,6632,2917
+,464,4127,7293,4166,5974
+,9532,6429,6606,5948,7023
+,216,7521,4293,4832,4354
+,472,6376,2978,6578,1264
+,983,3974,8717,6755,7087
+,4780,7456,9634,8063,1666
+,9622,8193,7313,8104,4025
+,6807,9065,5808,4453,6916
+,3531,9180,8555,5335,9748
+,6946,8266,6140,4225,556
+,356,8851,2565,1187,806
+,4594,2144,3873,9991,6838
+,8830,5369,6082,3620,8488
+,2278,1601,4626,7775,261
+,1080,5590,701,1792,240
+,3147,685,4838,4228,3271
-,210,0,0,0,0
-,0,0,0,0,0
+,8676,9661,307,4084,5430
+,2776,2133,3210,422,7287
-,970,0,0,0,0
+,2678,9231,1543,917,9803
+,5747,5184,5635,8577,7819
+,2763,2197,3213,3580,5416
+,5442,5781,1661,2529,1630
+,6881,2950,983,8,6831
+,5286,9439,246,5866,5211
+,6424,2829,2485,8408,8163
+,185,2674,8045,7451,9134
+,8324,828,2486,4854,5548
+,3877,4061,1024,450,2107
+,947,5549,3639,1982,7983
+,2765,3720,5082,7028,456
-,669,0,0,0,0
+,9747,5484,1004,7805,4971
+,5333,846,8800,450,6263
+,7568,5703,5572,4956,6445
+,9279,5172,3216,8488,9352
-,372,0,0,0,0
+,9092,4975,6092,49,4503
+,8547,9925,8533,1832,73
+,2764,9538,4894,2575,8483
-,841,0,0,0,0
+,4960,7756,2686,3719,9754
-,636,0,0,0,0
+,6761,9606,6514,6697,8113
+,390,7853,1153,3725,1511
+,1172,5547,9430,8359,4419
-,92,0,0,0,0
+,1433,7153,2195,1294,8385
-,60,0,0,0,0
-,139,0,0,0,0
+,441,502,1246,5898,7829
+,6848,9236,3618,4855,4480
+,2023,165,310,7385,1307
+,1464,9566,1433,9573,9755
+,5955,7037,550,5860,7203
+,1367,4254,7216,5655,658
+,995,6275,4783,5261,1513
+,3728,5235,8609,2401,5407
+,3074,8816,959,8959,2085
+,3781,3676,3464,3027,6946
+,4400,8500,2053,2551,5974
+,1794,8725,1169,5519,6982
+,7322,2621,2202,1725,7238
+,824,4574,9614,2500,7231
+,1193,9601,6172,2569,7840
+,8211,896,5787,6346,3228
+,3187,4223,8794,2882,9641
+,5783,2431,5242,699,919
+,1129,7579,84,3162,9907
+,9905,6765,8900,4869,6293
+,8613,4279,3522,6728,3233
+,8183,6917,8081,9486,4823
+,7821,5505,270,4933,2925
+,7553,6948,8122,1222,8142
+,8524,1943,5177,3567,7891
+,5413,6886,6935,1885,5907
+,2914,5667,6741,1381,2634
+,140,9076,3328,5748,430
+,5832,45,7561,2095,8616
+,7155,6715,2524,7408,2998
+,8798,9636,6665,1727,860
+,8817,552,1634,7095,2112
+,302,132,7330,9095,4928
+,2797,6361,1155,8074,3805
+,7320,9194,675,2588,5314
+,8778,9592,9657,1855,4662
+,4229,816,1463,4170,9586
+,3609,2159,4151,2658,9393
+,9492,5969,5333,1502,2546
+,4795,2545,370,5116,8297
+,1114,2211,8213,1120,6438
+,4807,8029,2833,6235,567
+,8909,8294,3120,2878,3171
+,1226,6101,3337,3397,4531
+,9047,9808,2489,1098,3298
+,6366,232,5889,35,6102
+,5539,5298,7996,35,6394
+,6275,1894,1369,4649,4433
+,301,4666,9852,9939,9161
+,2054,131,2859,7350,4089
+,7783,1724,7906,5759,3447
+,4554,9249,9558,1564,6030
+,587,9494,8648,6518,9807
+,7361,595,237,8383,5494
+,3747,4728,9135,680,9651
+,4045,1230,1858,8949,3840
-,764,0,0,0,0
+,1510,1451,2665,4544,5670
+,9433,2956,9057,5785,7085
+,943,3613,3438,364,7561
+,3513,2025,3214,4831,4212
-,552,0,0,0,0
+,9153,405,4602,1327,2581
+,964,1475,6917,6828,2901
+,6965,8381,857,9198,539
+,2955,2029,3133,2263,2192
+,2299,7960,5585,2521,6575
+,2862,3749,1047,582,6858
+,6528,4561,8780,5399,7810
+,3371,3249,400,5321,9621
+,422,3543,4587,4014,7454
+,7494,9248,4821,2786,3001
+,5155,2135,4066,4598,3128
+,5000,9238,9625,3133,2563
+,3809,2148,229,1195,5223
+,2240,396,5489,9375,234
+,9712,5703,4183,5434,1813
+,730,9508,4385,5041,717
+,4103,4097,7151,5026,190
-,148,0,0,0,0
+,2568,5714,5054,6952,165
+,5820,3170,1755,4624,696
+,7217,4219,2286,5072,8311
-,304,0,0,0,0
+,2107,604,2979,4949,2568
+,7139,7671,6991,9128,4787
-,128,0,0,0,0
+,9843,2518,8571,6738,4890
+,1487,8386,2829,1838,5072
+,8469,5393,1582,4460,1777
+,6186,4152,1525,6791,385
+,6845,8882,9296,948,2339
-,512,0,0,0,0
+,4268,1757,338,2020,690
+,5580,8239,9185,1132,8831
+,2436,3705,2558,1624,9171
+,8155,175,9041,5561,4247
+,1473,3131,4861,4028,7793
+,3222,7510,524,2600,1031
+,3205,6639,9915,5169,8333
+,6462,6926,9541,3516,2718
+,3188,5620,4670,4554,7054
+,8984,3073,8480,6139,4346
+,2535,7049,9642,6508,7982
+,5031,4147,831,6878,369
-,972,0,0,0,0
+,100,2429,7207,3338,2784
+,2998,4382,5433,7136,4834
+,2034,5609,6133,9511,8554
+,9178,8533,1223,2965,5572
+,7344,7702,9296,5863,5281
+,3926,5025,643,3145,6337
+,5634,8894,4529,4941,2253
+,5921,5599,474,3243,1746
+,2288,7263,713,5033,6836
+,5298,201,2028,384,6975
+,8768,1074,5920,6460,3181
+,2567,9094,856,2985,9047
+,6481,1589,1555,7994,1512
+,188,4671,626,3973,2257
+,9882,2111,5047,9783,9484
+,388,5126,9843,9319,7605
+,4769,6314,2543,9715,4169
+,5227,7592,7613,2019,798
+,2559,3250,876,5267,6047
+,769,6695,3315,6739,9117
-,924,0,0,0,0
+,6699,7096,8066,330,7285
+,4468,3526,5703,1036,722
+,4235,743,2770,1501,6638
+,6971,340,315,3892,6014
+,3011,5031,5635,4479,1458
+,1892,9272,7301,6881,5794
+,2988,3195,6001,9409,5015
+,703,6797,8492,5003,8447
+,5671,9895,2823,6640,9943
+,7293,5295,7049,1221,2689
+,18,913,2777,8398,1626
+,3002,8683,2740,8156,435
+,9830,1548,5548,6717,8588
+,1514,172,5174,4192,5437
+,7920,8925,5316,7685,5831
+,6627,2997,2497,5242,9535
+,5282,5329,506,9592,1888
+,8226,8386,5142,1941,845
-,659,0,0,0,0
+,3629,9392,5769,6605,5896
+,6282,5404,9222,456,611
+,5393,6487,6332,6555,5082
+,9050,1982,7038,656,3853
+,6634,6455,2794,9534,7887
+,4214,5038,7056,1268,2035
+,8126,7572,6785,4117,2364
+,4985,7545,8743,5144,7618
+,8236,9557,6402,2791,746
+,6436,628,4593,6836,7508
+,1283,2070,3005,3854,9449
+,6797,9237,2859,7893,5135
+,4366,9082,857,8711,4988
